track_popularity,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence
34.0,pop,dance pop,0.65,0.819,4.0,-3.811,1.0,0.0551,0.117,0.0,0.0772,0.351
54.0,pop,dance pop,0.448,0.836,11.0,-6.495,1.0,0.0809,0.229,0.0,0.427,0.482
51.0,pop,dance pop,0.712,0.646,5.0,-4.23,1.0,0.182,0.116,0.0,0.123,0.607
50.0,pop,dance pop,0.674,0.854,5.0,-5.253,1.0,0.115,0.054,0.0,0.379,0.503
52.0,pop,dance pop,0.739,0.622,11.0,-5.382,0.0,0.0394,0.532,0.0,0.0508,0.615
76.0,pop,dance pop,0.647,0.795,1.0,-3.548,0.0,0.0372,0.0635,0.0,0.188,0.409
75.0,pop,dance pop,0.669,0.895,5.0,-3.787,0.0,0.0575,0.128,0.0,0.297,0.576
52.0,pop,dance pop,0.792,0.724,11.0,-5.108,0.0,0.0362,0.219,0.0,0.0911,0.429
62.0,pop,dance pop,0.706,0.931,0.0,-3.053,0.0,0.0456,0.354,3.72e-06,0.146,0.465
65.0,pop,dance pop,0.645,0.795,1.0,-5.439,1.0,0.0343,0.0334,1.05e-05,0.089,0.424
62.0,pop,dance pop,0.662,0.823,9.0,-4.7,1.0,0.0971,0.073,0.0,0.0833,0.435
10.0,pop,dance pop,0.673,0.885,11.0,-3.574,0.0,0.0569,0.143,0.0,0.184,0.704
55.0,pop,dance pop,0.516,0.857,0.0,-3.432,0.0,0.0463,0.0368,0.0,0.264,0.448
49.0,pop,dance pop,0.686,0.613,2.0,-5.614,1.0,0.069,0.0386,0.0,0.251,0.452
70.0,pop,dance pop,0.503,0.754,7.0,-3.634,1.0,0.0424,0.264,5.85e-05,0.297,0.597
61.0,pop,dance pop,0.382,0.698,6.0,-3.409,1.0,0.0374,0.00236,5.24e-05,0.108,0.151
75.0,pop,dance pop,0.59,0.642,7.0,-3.87,1.0,0.122,0.0771,0.0,0.105,0.651
60.0,pop,dance pop,0.708,0.825,4.0,-3.117,1.0,0.0615,0.031,0.0,0.191,0.662
63.0,pop,dance pop,0.588,0.757,5.0,-2.415,1.0,0.0716,0.327,0.0,0.323,0.836
73.0,pop,dance pop,0.636,0.63,0.0,-6.396,1.0,0.0346,0.0796,0.0,0.13,0.454
60.0,pop,dance pop,0.682,0.786,11.0,-4.87,0.0,0.0477,0.214,0.0,0.12,0.664
62.0,pop,dance pop,0.639,0.705,7.0,-5.039,0.0,0.049,0.045,0.0,0.425,0.595
67.0,pop,dance pop,0.815,0.647,9.0,-7.162,0.0,0.218,0.399,0.0,0.0738,0.182
61.0,pop,dance pop,0.696,0.907,0.0,-4.157,0.0,0.073,0.0191,1.23e-05,0.124,0.466
71.0,pop,dance pop,0.659,0.617,11.0,-5.862,0.0,0.0649,0.27,0.0,0.187,0.187
80.0,pop,dance pop,0.592,0.873,9.0,-5.65,1.0,0.0275,0.0715,0.00982,0.142,0.516
68.0,pop,dance pop,0.651,0.617,8.0,-6.077,1.0,0.0309,0.179,0.0,0.113,0.591
60.0,pop,dance pop,0.707,0.585,5.0,-11.024,1.0,0.0701,0.145,0.00485,0.257,0.277
66.0,pop,dance pop,0.673,0.687,6.0,-5.295,0.0,0.0623,0.269,0.0,0.181,0.524
75.0,pop,dance pop,0.567,0.765,1.0,-4.107,0.0,0.108,0.317,0.0,0.14,0.541
58.0,pop,dance pop,0.768,0.83,11.0,-4.983,0.0,0.036,0.0229,0.000127,0.145,0.444
74.0,pop,dance pop,0.734,0.765,7.0,-5.562,1.0,0.0621,0.151,0.0,0.231,0.518
68.0,pop,dance pop,0.689,0.901,7.0,-1.431,1.0,0.0678,0.145,1.03e-05,0.459,0.651
72.0,pop,dance pop,0.676,0.582,9.0,-7.58,1.0,0.128,0.221,0.00627,0.515,0.447
70.0,pop,dance pop,0.686,0.693,0.0,-6.245,0.0,0.131,0.329,0.0,0.136,0.699
58.0,pop,dance pop,0.763,0.674,9.0,-5.146,1.0,0.0378,0.0106,3.58e-06,0.0321,0.759
67.0,pop,dance pop,0.6,0.754,0.0,-4.204,1.0,0.0488,0.0688,0.0,0.151,0.641
62.0,pop,dance pop,0.691,0.924,0.0,-3.839,1.0,0.0577,0.00828,3.8e-06,0.402,0.34
56.0,pop,dance pop,0.63,0.726,0.0,-3.753,1.0,0.0978,0.0717,0.0,0.108,0.499
65.0,pop,dance pop,0.734,0.921,6.0,-1.936,0.0,0.0863,0.0328,0.0,0.197,0.654
51.0,pop,dance pop,0.605,0.854,11.0,-4.128,0.0,0.0488,0.0673,0.0,0.54,0.165
54.0,pop,dance pop,0.609,0.523,1.0,-12.649,1.0,0.0796,0.00959,0.000155,0.15,0.342
61.0,pop,dance pop,0.733,0.839,1.0,-2.84,0.0,0.0335,0.0145,0.000187,0.162,0.471
76.0,pop,dance pop,0.43,0.606,4.0,-5.115,0.0,0.0431,0.131,0.0,0.173,0.123
83.0,pop,dance pop,0.661,0.723,5.0,-6.976,0.0,0.0566,0.179,1.23e-05,0.14,0.316
63.0,pop,dance pop,0.752,0.764,1.0,-4.399,1.0,0.038,0.0476,9.44e-05,0.0543,0.582
70.0,pop,dance pop,0.704,0.888,11.0,-2.872,1.0,0.0541,0.00553,0.0011,0.079,0.531
70.0,pop,dance pop,0.655,0.713,9.0,-6.293,0.0,0.0501,0.338,0.0,0.0971,0.61
56.0,pop,dance pop,0.732,0.734,0.0,-6.423,1.0,0.107,0.00719,1.49e-05,0.34,0.643
65.0,pop,dance pop,0.619,0.735,7.0,-3.925,1.0,0.0445,0.017,1.78e-06,0.347,0.668
61.0,pop,dance pop,0.746,0.846,9.0,-2.432,1.0,0.048,0.0485,0.0,0.195,0.403
60.0,pop,dance pop,0.776,0.809,6.0,-5.726,0.0,0.069,0.415,0.0,0.179,0.582
63.0,pop,dance pop,0.621,0.898,10.0,-4.569,1.0,0.0401,0.0976,1.08e-05,0.404,0.332
54.0,pop,dance pop,0.767,0.674,0.0,-6.246,1.0,0.0529,0.0216,5.88e-05,0.257,0.221
70.0,pop,dance pop,0.655,0.672,1.0,-4.966,1.0,0.0581,0.253,0.0,0.312,0.675
70.0,pop,dance pop,0.689,0.505,0.0,-6.389,1.0,0.0933,0.158,0.0,0.138,0.312
54.0,pop,dance pop,0.445,0.597,8.0,-6.724,1.0,0.0575,0.158,2.21e-06,0.128,0.263
83.0,pop,dance pop,0.807,0.887,1.0,-4.311,0.0,0.0361,0.016,0.000503,0.0811,0.606
53.0,pop,dance pop,0.684,0.823,0.0,-4.881,1.0,0.0296,0.00576,7.42e-06,0.201,0.384
55.0,pop,dance pop,0.653,0.708,10.0,-5.385,1.0,0.0345,0.109,0.0011,0.163,0.347
81.0,pop,dance pop,0.662,0.858,2.0,-4.844,1.0,0.0428,0.00163,0.0,0.0456,0.295
58.0,pop,dance pop,0.691,0.821,0.0,-4.527,1.0,0.0401,0.136,0.000115,0.092,0.759
75.0,pop,dance pop,0.717,0.716,3.0,-5.485,0.0,0.0432,0.0421,0.000467,0.0699,0.206
73.0,pop,dance pop,0.677,0.497,5.0,-5.763,1.0,0.0809,0.152,0.0,0.0911,0.419
73.0,pop,dance pop,0.715,0.605,0.0,-5.128,0.0,0.0428,0.239,1.41e-05,0.189,0.454
57.0,pop,dance pop,0.572,0.713,5.0,-4.826,1.0,0.0406,0.0754,0.0,0.226,0.559
25.0,pop,dance pop,0.645,0.741,5.0,-4.989,0.0,0.0339,0.0323,0.0,0.29,0.534
55.0,pop,dance pop,0.497,0.924,11.0,-3.43,0.0,0.0434,0.149,0.251,0.267,0.283
80.0,pop,dance pop,0.527,0.835,6.0,-5.298,1.0,0.0433,0.0166,0.0,0.249,0.654
69.0,pop,dance pop,0.401,0.872,1.0,-3.641,0.0,0.314,0.167,0.0,0.362,0.472
74.0,pop,dance pop,0.738,0.794,11.0,-4.118,0.0,0.0416,0.101,0.0,0.0533,0.566
65.0,pop,dance pop,0.702,0.903,4.0,-3.921,1.0,0.038,0.121,0.000123,0.168,0.66
50.0,pop,dance pop,0.814,0.705,7.0,-4.734,1.0,0.0904,0.0958,0.000133,0.0687,0.6
66.0,pop,dance pop,0.724,0.733,11.0,-5.539,0.0,0.0382,0.0249,0.000318,0.127,0.672
71.0,pop,dance pop,0.771,0.826,11.0,-3.978,1.0,0.0604,0.142,0.03,0.145,0.185
79.0,pop,dance pop,0.747,0.834,3.0,-2.867,0.0,0.045,0.374,0.0,0.0586,0.687
76.0,pop,dance pop,0.813,0.761,10.0,-5.687,0.0,0.085,0.0529,0.0119,0.337,0.29
55.0,pop,dance pop,0.728,0.794,1.0,-3.992,1.0,0.0635,0.148,0.0,0.0688,0.523
87.0,pop,dance pop,0.719,0.704,1.0,-4.724,1.0,0.0476,0.0691,0.0,0.166,0.628
35.0,pop,dance pop,0.564,0.833,0.0,-3.964,1.0,0.0952,0.0112,0.0,0.101,0.395
77.0,pop,dance pop,0.414,0.486,6.0,-6.431,0.0,0.0311,0.0129,0.0,0.111,0.368
83.0,pop,dance pop,0.682,0.656,6.0,-4.67,1.0,0.0435,0.0737,0.0,0.353,0.607
51.0,pop,dance pop,0.674,0.471,9.0,-8.199,1.0,0.0719,0.0946,0.0,0.22,0.219
68.0,pop,dance pop,0.594,0.722,4.0,-5.751,0.0,0.0398,0.0156,0.0,0.0667,0.407
50.0,pop,dance pop,0.468,0.968,2.0,-4.083,1.0,0.0478,0.0224,0.922,0.194,0.284
42.0,pop,dance pop,0.465,0.739,10.0,-7.786,1.0,0.0648,0.00987,1.88e-06,0.373,0.0652
95.0,pop,dance pop,0.701,0.425,7.0,-10.965,1.0,0.375,0.328,0.13,0.1,0.562
50.0,pop,dance pop,0.631,0.939,7.0,-1.7,0.0,0.0398,0.0728,0.000187,0.319,0.353
21.0,pop,dance pop,0.578,0.776,7.0,-2.698,0.0,0.0409,0.363,0.00119,0.175,0.608
63.0,pop,dance pop,0.671,0.91,0.0,-3.621,1.0,0.1,0.00196,0.0316,0.171,0.413
56.0,pop,dance pop,0.715,0.792,2.0,-6.4,0.0,0.0325,0.055,0.0236,0.269,0.357
49.0,pop,dance pop,0.651,0.711,3.0,-5.062,0.0,0.0378,0.111,6.13e-05,0.0488,0.425
60.0,pop,dance pop,0.59,0.888,0.0,-4.151,1.0,0.0797,0.000753,0.00535,0.817,0.0715
45.0,pop,dance pop,0.438,0.914,9.0,-3.919,0.0,0.0601,0.0206,0.623,0.12,0.225
56.0,pop,dance pop,0.59,0.678,10.0,-5.48,1.0,0.0384,0.0259,2.2e-05,0.0707,0.4
41.0,pop,dance pop,0.461,0.773,0.0,-6.436,0.0,0.0539,0.0153,0.0,0.234,0.266
70.0,pop,dance pop,0.563,0.954,7.0,-1.835,0.0,0.0283,0.119,0.168,0.27,0.788
57.0,pop,dance pop,0.446,0.573,3.0,-5.081,1.0,0.0279,0.0416,0.0,0.108,0.167
16.0,pop,dance pop,0.577,0.741,6.0,-3.83,0.0,0.0501,0.298,0.0,0.142,0.581
48.0,pop,dance pop,0.486,0.855,3.0,-4.493,0.0,0.0497,0.000452,0.00146,0.249,0.151
72.0,pop,dance pop,0.635,0.9,0.0,-3.719,0.0,0.0377,0.00664,0.0145,0.37,0.15
66.0,pop,dance pop,0.527,0.806,2.0,-5.639,0.0,0.0323,0.000598,0.0,0.358,0.534
60.0,pop,dance pop,0.742,0.838,3.0,-2.758,0.0,0.0476,0.339,0.0,0.0595,0.694
68.0,pop,dance pop,0.708,0.868,6.0,-3.287,1.0,0.0431,0.0313,0.0,0.122,0.72
50.0,pop,dance pop,0.653,0.911,9.0,-2.979,0.0,0.0645,0.0623,5.22e-05,0.301,0.335
39.0,pop,dance pop,0.361,0.945,0.0,-5.219,0.0,0.111,0.00105,0.0342,0.0967,0.138
16.0,pop,dance pop,0.628,0.593,8.0,-5.036,1.0,0.0323,0.093,1.65e-06,0.096,0.104
58.0,pop,dance pop,0.555,0.813,0.0,-5.792,1.0,0.033,0.0201,0.0,0.165,0.435
77.0,pop,dance pop,0.552,0.76,0.0,-4.706,1.0,0.342,0.0733,0.0,0.0865,0.639
71.0,pop,dance pop,0.467,0.757,2.0,-3.01,1.0,0.0517,0.0866,0.0,0.0742,0.383
65.0,pop,dance pop,0.722,0.744,11.0,-5.52,0.0,0.0363,0.0234,0.000157,0.143,0.686
80.0,pop,dance pop,0.501,0.519,4.0,-5.88,0.0,0.0409,0.109,0.0,0.454,0.168
67.0,pop,dance pop,0.769,0.817,1.0,-5.409,1.0,0.103,0.0225,1.03e-06,0.244,0.896
28.0,pop,dance pop,0.787,0.722,7.0,-5.43,1.0,0.0395,0.0489,0.0,0.0956,0.52
48.0,pop,dance pop,0.63,0.787,1.0,-4.302,1.0,0.103,0.00489,0.0,0.134,0.466
39.0,pop,dance pop,0.617,0.885,8.0,-3.989,0.0,0.0375,0.0169,0.0,0.326,0.768
60.0,pop,dance pop,0.746,0.805,10.0,-4.499,1.0,0.0683,0.074,0.0,0.0548,0.843
29.0,pop,dance pop,0.695,0.88,5.0,-2.965,1.0,0.158,0.194,0.0,0.0898,0.786
21.0,pop,dance pop,0.705,0.858,7.0,-3.374,1.0,0.0627,0.112,0.0,0.298,0.536
40.0,pop,dance pop,0.803,0.863,1.0,-4.939,1.0,0.0903,0.00947,0.0136,0.0823,0.467
37.0,pop,dance pop,0.736,0.666,8.0,-4.503,1.0,0.0417,0.0795,1.89e-05,0.332,0.22
38.0,pop,dance pop,0.826,0.569,5.0,-7.18,1.0,0.0473,0.287,0.000491,0.0449,0.555
17.0,pop,dance pop,0.837,0.52,9.0,-7.575,0.0,0.14,0.617,0.0182,0.184,0.463
30.0,pop,dance pop,0.636,0.744,0.0,-3.799,1.0,0.0291,0.101,0.0,0.0912,0.486
31.0,pop,dance pop,0.486,0.714,7.0,-6.197,1.0,0.115,0.0622,0.0,0.333,0.496
37.0,pop,dance pop,0.789,0.77,5.0,-5.531,0.0,0.0553,0.0403,0.0,0.0988,0.791
35.0,pop,dance pop,0.608,0.961,2.0,-2.259,1.0,0.124,0.023,0.0,0.294,0.366
49.0,pop,dance pop,0.604,0.733,2.0,-5.788,1.0,0.0348,0.105,0.0,0.25,0.399
42.0,pop,dance pop,0.655,0.993,2.0,-2.026,1.0,0.0862,0.507,0.0,0.392,0.62
23.0,pop,dance pop,0.836,0.588,7.0,-7.454,1.0,0.16,0.237,0.000913,0.0618,0.636
34.0,pop,dance pop,0.705,0.666,6.0,-5.001,1.0,0.0583,0.577,0.0,0.0835,0.697
27.0,pop,dance pop,0.567,0.865,6.0,-5.125,1.0,0.139,0.0127,0.0,0.0546,0.838
60.0,pop,dance pop,0.718,0.8,9.0,-5.715,1.0,0.0587,0.00588,1.63e-05,0.337,0.266
53.0,pop,dance pop,0.775,0.673,9.0,-6.526,1.0,0.081,0.0564,0.0,0.111,0.5
30.0,pop,dance pop,0.847,0.512,10.0,-9.071,1.0,0.053,0.152,0.000478,0.0746,0.765
41.0,pop,dance pop,0.742,0.719,4.0,-6.341,0.0,0.0387,0.0867,0.0,0.126,0.318
29.0,pop,dance pop,0.549,0.847,5.0,-4.966,1.0,0.0483,0.0587,0.0,0.102,0.149
54.0,pop,dance pop,0.425,0.56,0.0,-6.395,0.0,0.308,0.0826,0.0,0.35,0.347
21.0,pop,dance pop,0.716,0.463,9.0,-7.563,1.0,0.0337,0.693,0.000296,0.121,0.342
21.0,pop,dance pop,0.697,0.77,0.0,-3.828,1.0,0.0327,0.00374,0.0,0.0424,0.748
40.0,pop,dance pop,0.866,0.746,8.0,-6.139,0.0,0.0706,0.446,0.0,0.133,0.594
26.0,pop,dance pop,0.554,0.782,0.0,-2.927,1.0,0.0367,0.198,0.0,0.0756,0.63
26.0,pop,dance pop,0.684,0.854,4.0,-3.625,0.0,0.0847,0.0615,1.37e-06,0.152,0.594
36.0,pop,dance pop,0.711,0.934,11.0,-0.7,1.0,0.0588,0.0445,8.83e-06,0.0537,0.866
32.0,pop,dance pop,0.649,0.856,8.0,-2.745,1.0,0.181,0.127,0.0,0.0702,0.892
34.0,pop,dance pop,0.392,0.891,11.0,-2.746,0.0,0.059,0.0236,0.0,0.281,0.45
21.0,pop,dance pop,0.763,0.763,10.0,-4.176,0.0,0.0626,0.0298,1.9e-05,0.652,0.953
36.0,pop,dance pop,0.625,0.728,2.0,-5.486,1.0,0.03,0.0097,0.0,0.101,0.101
36.0,pop,dance pop,0.621,0.614,6.0,-5.411,1.0,0.0539,0.0462,1.8e-06,0.0452,0.727
42.0,pop,dance pop,0.729,0.646,9.0,-6.046,0.0,0.0452,0.0682,0.000481,0.0484,0.543
49.0,pop,dance pop,0.713,0.709,4.0,-6.451,1.0,0.0703,0.042,0.0,0.0995,0.708
12.0,pop,dance pop,0.705,0.55,2.0,-7.974,1.0,0.0381,0.0887,0.00485,0.0895,0.351
16.0,pop,dance pop,0.62,0.775,7.0,-4.677,1.0,0.0271,0.0634,0.0501,0.0676,0.427
27.0,pop,dance pop,0.834,0.823,8.0,-4.603,1.0,0.0716,0.09,0.000101,0.0561,0.872
44.0,pop,dance pop,0.738,0.55,5.0,-9.845,0.0,0.0473,0.00919,0.000648,0.0772,0.599
21.0,pop,dance pop,0.695,0.646,9.0,-7.103,0.0,0.032,0.0345,0.000294,0.0967,0.229
41.0,pop,dance pop,0.74,0.56,4.0,-5.566,0.0,0.0387,0.172,0.0,0.0717,0.207
44.0,pop,dance pop,0.638,0.735,8.0,-4.635,1.0,0.0873,0.0269,0.0,0.0603,0.628
39.0,pop,dance pop,0.704,0.584,6.0,-7.384,0.0,0.026,0.324,0.0979,0.0965,0.752
21.0,pop,dance pop,0.599,0.795,7.0,-5.072,0.0,0.15,0.223,0.0,0.125,0.479
35.0,pop,dance pop,0.539,0.739,0.0,-5.429,0.0,0.204,0.0263,0.0,0.297,0.386
16.0,pop,dance pop,0.738,0.846,2.0,-5.929,1.0,0.0758,0.158,0.0353,0.0282,0.879
27.0,pop,dance pop,0.802,0.776,8.0,-6.903,0.0,0.112,0.16,0.0,0.0969,0.687
37.0,pop,dance pop,0.679,0.637,8.0,-5.683,1.0,0.0427,0.0821,1.04e-06,0.158,0.228
30.0,pop,dance pop,0.827,0.851,11.0,-4.589,0.0,0.103,0.122,2.31e-05,0.0706,0.928
35.0,pop,dance pop,0.779,0.721,8.0,-8.409,0.0,0.0487,0.00618,0.00696,0.239,0.84
26.0,pop,dance pop,0.701,0.927,5.0,-3.21,0.0,0.0644,0.31,0.0,0.0505,0.832
30.0,pop,dance pop,0.625,0.905,6.0,-6.323,0.0,0.135,0.553,0.0298,0.247,0.597
40.0,pop,dance pop,0.677,0.75,9.0,-5.824,1.0,0.033,0.14,0.000249,0.0363,0.967
31.0,pop,dance pop,0.706,0.734,0.0,-4.623,1.0,0.0324,0.0229,0.0,0.112,0.395
27.0,pop,dance pop,0.792,0.673,5.0,-7.876,0.0,0.163,0.0652,8.47e-05,0.145,0.784
31.0,pop,dance pop,0.561,0.929,11.0,-1.687,1.0,0.0288,0.182,0.000776,0.245,0.898
74.0,pop,dance pop,0.633,0.706,10.0,-5.137,0.0,0.0627,0.000587,0.0795,0.245,0.399
59.0,pop,dance pop,0.652,0.837,1.0,-3.104,0.0,0.0723,0.0976,0.0,0.0844,0.562
63.0,pop,dance pop,0.678,0.787,1.0,-4.741,0.0,0.0452,0.147,0.0,0.0799,0.471
73.0,pop,dance pop,0.751,0.726,8.0,-3.499,0.0,0.038,0.0706,3.42e-06,0.278,0.581
72.0,pop,dance pop,0.572,0.964,4.0,-1.949,0.0,0.123,0.0503,0.0,0.372,0.519
68.0,pop,dance pop,0.671,0.859,4.0,-3.922,0.0,0.0833,0.0323,0.0,0.267,0.389
58.0,pop,dance pop,0.781,0.879,5.0,-3.725,1.0,0.0533,0.0309,0.0,0.0546,0.836
72.0,pop,dance pop,0.565,0.903,7.0,-1.918,1.0,0.05,0.0746,0.0,0.359,0.538
70.0,pop,dance pop,0.839,0.902,1.0,-3.612,0.0,0.0536,0.0868,0.00257,0.272,0.639
59.0,pop,dance pop,0.658,0.87,2.0,-2.373,1.0,0.0626,0.177,0.0,0.36,0.422
75.0,pop,dance pop,0.74,0.835,10.0,-3.425,0.0,0.0839,0.0139,0.0,0.857,0.535
81.0,pop,dance pop,0.782,0.731,3.0,-4.581,0.0,0.143,0.0376,3.15e-05,0.0956,0.824
70.0,pop,dance pop,0.785,0.744,3.0,-4.249,0.0,0.0369,0.0149,0.00666,0.0661,0.833
65.0,pop,dance pop,0.76,0.887,9.0,-1.993,1.0,0.0409,0.037,0.0,0.138,0.24
75.0,pop,dance pop,0.566,0.769,7.0,-4.342,1.0,0.0872,0.0183,0.0,0.108,0.385
69.0,pop,dance pop,0.737,0.764,0.0,-5.511,1.0,0.0947,0.111,0.0,0.0423,0.924
85.0,pop,dance pop,0.645,0.862,11.0,-4.757,0.0,0.0965,0.0923,0.0,0.192,0.798
72.0,pop,dance pop,0.719,0.828,6.0,-5.559,1.0,0.0613,0.0343,0.0,0.0747,0.634
72.0,pop,dance pop,0.704,0.787,0.0,-3.114,1.0,0.082,0.114,0.0,0.228,0.707
75.0,pop,dance pop,0.734,0.855,9.0,-3.211,1.0,0.118,0.00481,0.0,0.123,0.422
65.0,pop,dance pop,0.613,0.842,10.0,-4.332,0.0,0.219,0.0157,0.0,0.23,0.645
63.0,pop,dance pop,0.76,0.672,9.0,-5.277,0.0,0.0732,0.465,0.0,0.205,0.505
71.0,pop,dance pop,0.563,0.979,9.0,-3.104,1.0,0.104,0.00911,0.0,0.249,0.503
48.0,pop,dance pop,0.652,0.785,6.0,-4.34,1.0,0.0448,0.0667,0.0,0.124,0.662
68.0,pop,dance pop,0.787,0.543,10.0,-6.7,0.0,0.037,0.0233,0.0,0.0861,0.332
65.0,pop,dance pop,0.6,0.96,4.0,-1.807,1.0,0.095,0.0426,0.0,0.0882,0.503
70.0,pop,dance pop,0.616,0.833,3.0,-3.314,0.0,0.067,0.315,0.0,0.175,0.595
66.0,pop,dance pop,0.76,0.842,6.0,-5.558,1.0,0.131,0.0677,0.000123,0.313,0.882
71.0,pop,dance pop,0.598,0.775,1.0,-4.035,0.0,0.0545,0.022,0.0,0.0677,0.687
69.0,pop,dance pop,0.674,0.91,7.0,-2.898,0.0,0.0594,0.029,0.0,0.342,0.599
66.0,pop,dance pop,0.709,0.718,6.0,-3.315,0.0,0.0312,0.059,0.0,0.167,0.24
64.0,pop,dance pop,0.752,0.804,11.0,-3.512,0.0,0.0656,0.022,1.76e-05,0.0865,0.795
66.0,pop,dance pop,0.725,0.94,5.0,-2.32,0.0,0.0435,0.115,0.00431,0.0864,0.905
60.0,pop,dance pop,0.718,0.794,11.0,-2.877,0.0,0.0703,0.0806,0.0,0.0679,0.751
67.0,pop,dance pop,0.58,0.773,9.0,-3.302,0.0,0.05,0.656,0.0,0.112,0.506
66.0,pop,dance pop,0.615,0.904,9.0,-3.955,0.0,0.221,0.0881,0.0,0.117,0.692
62.0,pop,dance pop,0.673,0.782,7.0,-3.911,1.0,0.0404,0.0582,1.4e-06,0.391,0.609
66.0,pop,dance pop,0.745,0.739,10.0,-4.591,1.0,0.0327,0.405,0.000183,0.127,0.556
61.0,pop,dance pop,0.75,0.883,6.0,-1.712,0.0,0.0432,0.226,9.84e-05,0.0437,0.85
61.0,pop,dance pop,0.709,0.911,7.0,-2.611,1.0,0.0593,0.0572,4.73e-06,0.0732,0.779
61.0,pop,dance pop,0.76,0.722,6.0,-4.429,0.0,0.0908,0.00785,0.000326,0.116,0.687
58.0,pop,dance pop,0.649,0.862,6.0,-3.903,1.0,0.0487,0.0218,0.0,0.066,0.594
63.0,pop,dance pop,0.64,0.757,7.0,-5.532,1.0,0.0689,0.0261,0.0,0.127,0.413
67.0,pop,dance pop,0.764,0.836,1.0,-2.868,1.0,0.0396,0.208,0.0,0.234,0.51
57.0,pop,dance pop,0.697,0.897,11.0,-3.628,0.0,0.136,0.0323,0.0,0.138,0.736
65.0,pop,dance pop,0.732,0.934,8.0,-4.618,1.0,0.144,0.0774,0.00745,0.306,0.898
70.0,pop,dance pop,0.7,0.806,11.0,-4.818,0.0,0.0491,0.00132,0.0,0.0579,0.616
40.0,pop,dance pop,0.832,0.637,1.0,-4.994,0.0,0.0568,0.0334,0.0,0.0653,0.722
55.0,pop,dance pop,0.695,0.921,3.0,-2.699,1.0,0.0848,0.0733,0.0,0.0789,0.642
54.0,pop,dance pop,0.729,0.926,7.0,-2.129,1.0,0.108,0.0796,9.14e-06,0.152,0.743
63.0,pop,dance pop,0.791,0.674,2.0,-4.025,1.0,0.0516,0.168,0.0,0.0801,0.963
56.0,pop,dance pop,0.817,0.82,0.0,-3.404,1.0,0.194,0.0125,0.0,0.0793,0.422
60.0,pop,dance pop,0.797,0.722,7.0,-5.051,1.0,0.0388,0.356,0.0,0.177,0.878
56.0,pop,dance pop,0.675,0.935,7.0,-2.335,1.0,0.0627,0.0019,1.31e-06,0.341,0.451
42.0,pop,dance pop,0.737,0.793,7.0,-3.116,1.0,0.0369,0.385,2.05e-05,0.325,0.562
45.0,pop,dance pop,0.671,0.752,1.0,-4.049,0.0,0.0615,0.0281,0.0,0.101,0.635
54.0,pop,dance pop,0.672,0.923,11.0,-3.684,1.0,0.0875,0.102,0.0,0.129,0.395
30.0,pop,dance pop,0.602,0.697,9.0,-6.766,1.0,0.0289,0.0533,0.000159,0.129,0.395
64.0,pop,dance pop,0.621,0.653,7.0,-4.573,1.0,0.0523,0.0152,0.0,0.427,0.345
52.0,pop,dance pop,0.659,0.866,2.0,-5.117,0.0,0.0545,0.018,0.0,0.13,0.705
54.0,pop,dance pop,0.59,0.8,1.0,-5.044,0.0,0.0437,0.00064,0.902,0.0512,0.219
16.0,pop,dance pop,0.544,0.88,1.0,-4.917,0.0,0.245,0.0634,0.0159,0.453,0.491
13.0,pop,dance pop,0.532,0.616,10.0,-7.074,0.0,0.0328,0.186,0.0,0.0928,0.292
58.0,pop,dance pop,0.863,0.588,1.0,-7.141,1.0,0.0847,0.142,3.42e-05,0.457,0.751
61.0,pop,dance pop,0.735,0.787,6.0,-6.166,0.0,0.061,0.0419,0.0,0.136,0.469
24.0,pop,dance pop,0.6,0.863,8.0,-5.754,0.0,0.031,0.00168,0.00406,0.0939,0.223
27.0,pop,dance pop,0.652,0.855,2.0,-4.832,1.0,0.0441,0.00179,0.0,0.0404,0.279
56.0,pop,dance pop,0.672,0.73,2.0,-5.99,1.0,0.0472,0.24,0.000417,0.122,0.568
77.0,pop,dance pop,0.612,0.84,11.0,-3.145,0.0,0.0509,0.112,0.0,0.116,0.438
70.0,pop,dance pop,0.886,0.84,2.0,-3.386,1.0,0.0502,0.0164,0.00622,0.329,0.203
65.0,pop,dance pop,0.677,0.811,11.0,-4.53,0.0,0.043,0.0012,0.00761,0.0896,0.185
62.0,pop,dance pop,0.45,0.898,8.0,-3.604,0.0,0.0395,0.0277,0.0616,0.166,0.22
64.0,pop,dance pop,0.662,0.884,9.0,-4.104,0.0,0.0599,0.014,3.7e-05,0.087,0.484
78.0,pop,dance pop,0.551,0.636,6.0,-7.125,1.0,0.0281,0.00713,0.00203,0.217,0.153
64.0,pop,dance pop,0.428,0.656,11.0,-3.712,1.0,0.075,0.0751,0.181,0.15,0.355
69.0,pop,dance pop,0.407,0.789,7.0,-4.229,0.0,0.282,0.17,0.0,0.126,0.687
67.0,pop,dance pop,0.59,0.724,0.0,-3.278,1.0,0.0439,0.04,4.07e-05,0.142,0.526
77.0,pop,dance pop,0.819,0.913,4.0,-3.059,0.0,0.0427,0.0935,3.72e-05,0.161,0.536
80.0,pop,dance pop,0.503,0.741,4.0,-5.128,1.0,0.047,0.579,1.49e-06,0.0712,0.458
